Index,Account Id,Lead Owner,First Name,Last Name,Company,Phone 1,Phone 2,Email 1,Email 2,Website,Source,Deal Stage,Notes
6858,5IyXJOXzjz,Evan Garrison,Mason,Bradshaw,Hammond PLC,516.641.4722x70519,7256659695,arthurmacias@williamson.info,towens@hurley-pope.info,http://kramer.com/,Partner Program,Qualified,Character present own door go effort.
6859,p6jN5rCoVd,Katherine Evans,Lacey,Holland,Mckay PLC,975.712.9089x089,+1-733-598-4348x348,grant08@stein.com,hfritz@clay-hale.org,https://wright-vasquez.com/,Referral,Closed Won,Image drive bed let sit.
6860,wOqiKR0zvy,Ariel Allison,Tom,Waller,Heath and Sons,5363091049,001-454-962-6209,jackiehancock@curtis-zavala.com,antoniocallahan+haydenatkinson@wu.com,https://www.boyd-hood.com/,Networking Event,Disqualified,Music school interesting watch receive.
6861,5JaxdytWVs,Dakota Grant,Xavier,C.,Aguirre PLC,477-701-6329x0343,+1-520-576-7568x36442,bauershari+hickssonia@bernard.com,brucesolomon@fernandez.info,https://www.king.com/,Content Marketing,Re-engagement,Save life bill agency.
6862,nTz2AjHLrf,Monique Holden,Earl,Espinoza,Dawson-Wilkinson,(675)522-0907x510,001-876-877-8210,bsimpson@tanner-vaughan.com,jpeters@garcia-bonilla.com,https://www.ayala.com/,Cold Call,Closed Lost,Dark organization important smile military.
6863,Wl7gELyEnz,Manuel Pennington,Ray,Tyler,Sweeney and Sons,+1-638-706-7304x71010,+1-239-556-0051,cingram@henson.biz,claire27@lam.com,http://www.mccullough.net/,Organic Search (SEO),New Lead,Still book race its risk performance about.
6864,zCIIGrVaXa,Cheryl Fox,Annette,Marshall,"Owen, Conley and Baker",375.349.1949x37992,998-626-5256x50514,bradleysally@odom.com,barajasmarvin+parkparker@rowland-rubio.org,https://www.barr.info/,Google Ads,On Hold,Side say race administration sit large.
6865,6o1atzHqCr,Gavin Moran,Samuel,H.,"Warner, Mullins and Delgado",(928)598-4202,6095911756,johnsonkatie@kidd.info,patrickandrade@lynch.com,http://berg.net/,Trade Show,Qualified,Place nor open room work teacher education.
6866,Va7MTC0h9S,Brianna Maldonado,Franklin,M.,Cooke-Ruiz,(605)842-3751,592.361.5775x484,nhutchinson@solomon.com,johnmeyer@tucker-fry.com,http://www.mora.org/,Facebook Ads,Proposal Sent,Area someone side about pressure wife bar great.
6867,yXBMW3kh1x,Claudia Salas,Duane,Floyd,Wilkerson-Mcclure,001-378-395-3796x14460,265-533-2610x1655,jackson12@allen.biz,wiserhonda@charles.com,http://lutz.com/,Direct Traffic,Re-engagement,Stand coach strategy.
6868,6E6dOTgTy7,Eduardo Hanna,Maxwell,H.,Schneider and Sons,001-429-856-6696x1942,353-478-2835x10009,barkeremma@hopkins.com,bradyjoseph@becker-brennan.com,https://www.klein.com/,Social Media,Closed Won,Discover specific happy question bag.
6869,u5QUepuSUG,Alec Zavala,Kristy,Christian,"Walton, Collins and Stafford",348-619-1998,001-854-519-2433,tammie58@colon.org,fordbrittany+blevinsmarilyn@haas.com,https://www.kemp.com/,Direct Traffic,Closed Won,Fall opportunity perhaps.
6870,VERzjxqUxo,Annette Cantrell,Jeremy,Mccullough,"Mcneil, Andrade and Stokes",635.368.0818x236,435.991.0368x352,brian35@davis-finley.info,derrickshah@suarez.org,https://www.mullins-robinson.com/,Partner Program,Proposal Sent,Because argue eat million job back.
6871,1luwQrcIM0,Mandy Gordon,Kathy,Lee,Hodges Group,(665)996-3464x41491,888.686.0959,fernando18+shelbystark@gallagher.com,karl04@mccarthy.org,http://www.mclean.com/,Purchased List,On Hold,Window miss include around other.
6872,F3uYTUi3a0,Henry Snow,Lucas,Acevedo,Jones Inc,5747662109,656.213.5887x864,sfrancis@chang.com,carolinekelley@cummings.com,http://www.ponce.biz/,Direct Traffic,Qualified,Maintain least within such determine.
6873,7rIlm5LK3X,Eric Harvey,Jodi,Gaines,Rhodes and Sons,727-619-6929x60961,202.605.6550x9579,curtisgeoffrey+patelveronica@woods.org,browland@pacheco-mack.net,https://fry.net/,Chatbot,Contacted,Major prevent seek focus begin see card.
6874,cGZlCG1WVB,Bridget Carson,Ashley,Maynard,"Kramer, Guzman and Watkins",(331)268-5877,2522136419,dzavala@bishop-gray.com,gkim@guzman.info,http://www.austin.net/,Social Media,Proposal Sent,Effort contain produce indeed body build themselves bad.
6875,jaNFXZzB88,Kyle Lara,Kyle,Garrison,"Munoz, Wilkinson and Walton",339.407.8857x47330,(330)811-0133x513,fostercynthia@landry.com,fergusonkirsten@pace-duke.com,http://jacobson-ferrell.com/,Retargeting Ads,Closed Won,Teacher family later weight.
6876,fpQ6eltncC,Aimee Brady,Johnny,R.,Haas LLC,(339)688-9383x172,9594141925,bradnunez@house.biz,tdonaldson@christian-wheeler.com,http://mendoza.biz/,Purchased List,Closed Won,Help game plan seven.
6877,GMtTeIDUnx,Cheryl Hinton,Marilyn,Koch,Hanna Ltd,001-882-680-9881x5296,987.495.7860x50841,rhondaburch@hayden-beck.info,qduke@humphrey-aguilar.info,https://www.howell.info/,Chatbot,On Hold,Must then first fill similar field way.
6878,KQuTzKiMJh,Nathaniel Marsh,Ralph,Sullivan,Decker Inc,231.256.9566x058,256.636.8049,mezajerome@stephens.net,phillipgaines@hoffman-mitchell.org,http://hahn.biz/,Cold Call,New Lead,Glass or machine event brother between not.
6879,H4gHOGMXjw,Harry Webster,Nancy,W.,"Ho, Tyler and Bryan",(944)977-8908x818,001-379-205-3917x84658,emckinney@shaffer.info,christie93@buchanan-huang.com,https://www.bryan.com/,Trade Show,New Lead,Buy couple involve small center.
6880,vCr9aiYehS,Vicki Durham,Jonathon,Hurley,Golden-Berg,639-859-5227x250,001-570-472-8794x3091,galvanmelissa@ramsey-hendrix.biz,franciscofoster@spears-sims.org,http://frye.biz/,Social Media,Negotiation,Growth parent have guess interview follow.
6881,QndD8kmzo3,Terrance Obrien,John,S.,Bishop-Kirby,466-999-7745x40328,(439)901-7168x658,jasmine94+pestes@wallace.com,eavery@elliott-gentry.com,http://choi-hale.info/,Referral,Negotiation,Town court record war pretty perhaps serious.
6882,HLiu7z6SO4,Jake Matthews,Desiree,Frye,Maddox Ltd,+1-774-886-9859x92657,6347979758,paige07@frederick.com,summerdavenport@wong.net,http://gilmore-lara.info/,Google Ads,Re-engagement,Until realize amount employee body finally prepare.
6883,h0b3Borv5q,Cristina Santana,Wyatt,Lester,Lin-Ward,272.496.8492x31946,572-915-1070,debbie05@long-lutz.com,latkins@horne.info,https://www.mcclure.com/,Networking Event,Closed Lost,Fear some lose system when most force.
6884,c2pgkPqh7I,Margaret Hansen,Ivan,B.,"White, Melton and Kline",739.574.9873,243.560.0391x368,jade62+epetty@weber.info,sydneyrobertson@farrell.com,http://www.woodard.biz/,Trade Show,Qualified,Defense past sometimes listen machine movie window.
6885,7Ts0lg0EIM,Mathew Dickson,Rose,Gentry,Alexander Ltd,001-217-927-9851,+1-454-226-0886x028,colemanpaul@english-calderon.com,daviesnichole@sandoval-green.com,https://cunningham.com/,Organic Search (SEO),Negotiation,Together begin wrong hundred board no.
6886,qCQYKD0B4H,Drew Lopez,Rose,Lucero,Navarro-Adkins,001-841-993-5977x03033,001-214-948-7721x571,tylerwong@walsh.info,susan43@rojas.org,http://www.bullock-roman.com/,Other,Closed Won,If pattern clearly spend.
6887,zxvLElb1XH,Adam Parsons,Karen,Singh,Compton Inc,001-334-290-0969x705,687.900.2536x64455,chapmankathleen@gonzalez.org,shelby89@mata-sanford.org,https://www.malone-harrell.org/,Chatbot,Disqualified,Treatment nothing better consumer be glass this prepare.
6888,911u6FWO4Z,Kellie Bishop,Mario,West,Hanna LLC,373.922.9533,950.262.1918x83503,stephensveronica@harrington-faulkner.info,julie20@hopkins-drake.com,http://www.coffey.com/,Direct Traffic,On Hold,Letter enough exist including allow opportunity.
6889,wRVRWIOTaA,Derek Fox,Ethan,B.,Moody-Valenzuela,926-845-9806x5166,001-316-282-4792x5041,ytravis@carpenter.biz,toddnatasha@walls.com,https://nielsen.com/,LinkedIn Outreach,Closed Won,Gas we nearly win.
6890,Ncv7d1dLOW,Bryan Rice,Parker,Nixon,"Oliver, Gardner and Garrett",455-893-5816,2195513188,belinda11@norman-singleton.com,vmacias@michael.org,https://bird.com/,Social Media,Closed Lost,Stock type college.
6891,q2UxiTk10N,Dillon Hahn,Pedro,Bush,Kaufman Group,+1-759-712-6529x8605,001-892-602-4810x50378,carly69@white.com,chasemoss@golden.org,https://moss.com/,Networking Event,Closed Won,Career seek late culture go research worry.
6892,HU30aefBtP,Ray Bell,Priscilla,Burns,Wiggins Group,912-963-4956x683,738.431.3896,bhooper@manning.com,steven01@mcmillan.net,https://www.salazar.biz/,Facebook Ads,Proposal Sent,Resource especially blue both hour.
6893,YJf96ARcng,Aaron Harrison,Adrian,D.,Reid Inc,(884)836-9199x82022,943.873.4202,rushlaurie@gray.com,alvarezjeff@clay.net,https://russell.biz/,Retargeting Ads,Negotiation,Option rest worker join two or yard.
6894,1g6Q9wHRbQ,Jacob Gutierrez,Evelyn,C.,White PLC,4006305907,001-532-259-2412x54389,jennywiggins@stuart.org,sheryl46@barr.com,https://castillo.info/,Podcast,Closed Lost,Less risk suddenly space everything bill.
6895,rfqA5p2cdj,Heather Williams,Jaime,D.,Carson-Austin,201.500.4031x62228,680-376-0172,laurenmcclain@pace.org,mmiller+booneeugene@wells.com,http://bradford.info/,Networking Event,Contacted,Much them entire pass real.
6896,c8x9Iir0LR,Juan Grimes,Rachael,Guerrero,Wheeler Ltd,+1-498-937-8935x0248,233-954-2093x1024,burkesara@montgomery.com,judy50@zavala-melton.biz,https://www.johnston.com/,Social Media,Negotiation,Agree read up shake society short.
6897,RKv55Go9Ae,Bianca Berry,Matthew,Robbins,Ferguson-Velazquez,339.950.4337,+1-485-962-3083,eriknewman@anthony.com,dlindsey@cohen.biz,http://bautista-booker.com/,Organic Search (SEO),Disqualified,Quite quality team.
6898,UFsHHatzYc,Don Nixon,Charlene,N.,"George, Higgins and Elliott",(691)681-8553x80266,674.235.8823x482,judithclayton@combs-frederick.biz,hoffmanjackson@conway.com,https://www.patton.org/,Other,Disqualified,Buy issue day near.
6899,KsYjFwGmba,Colleen Mckenzie,Brooke,C.,Wiggins-Simmons,7423050399,+1-310-420-8490,stephanie65@rollins.com,sabrina20@perkins.com,http://www.reynolds.com/,Purchased List,Closed Lost,Performance join few PM Republican.
6900,Tid5lejVdr,Lance Crawford,Alvin,Coffey,"Mckinney, Giles and Deleon",(305)437-6739x2787,001-634-526-4329x04100,destiny85@barajas.com,perkinschristopher@may-king.biz,https://sosa.com/,Cold Email,Closed Won,Game ten daughter public eye project hospital.
6901,tFKLpKdUDV,Luis Mills,Joann,Bowen,"Lowery, Poole and Brock",(211)671-1650x70483,001-522-416-1784,glenn88@griffin-huynh.com,omunoz@anthony.com,https://www.black.com/,Content Marketing,Closed Won,Chair cut source word stuff.
6902,flBkbr3xAF,Ariel Garza,Danny,B.,Harper-Hurst,326.683.6471,684.955.7169x7113,lbean@madden.net,emily28@holden-bass.com,http://shaffer-adkins.biz/,Organic Search (SEO),Contacted,Let race hold dinner board work not drop.
6903,KSZzn4D1dC,Mitchell Chapman,Kerri,W.,Mccullough-Douglas,677.785.4704,(400)665-7090x46057,lori64+ibrowning@mcguire-bowman.com,pmcneil@nichols.net,http://levy-mcdaniel.com/,Other,Closed Won,Hear affect hospital huge across.
6904,IYoEWBCrb0,Neil Rangel,Dylan,Donovan,Pacheco-Quinn,(346)706-4405,001-611-665-6995x06758,nwilkerson@payne.com,webercraig@hess-morrow.com,http://www.zavala.com/,Retargeting Ads,New Lead,Protect quickly trip first for around education.
6905,XzmHjmxpBQ,Daniel Stone,Benjamin,Williams,Moses Ltd,683.318.1008x56036,665.525.5645x89366,wspence+crystal89@nelson-swanson.com,debra29@kaiser-beard.com,http://oliver.com/,Referral,Closed Won,Center protect movie.
6906,cmvv9sT9Hm,Frederick Mcclure,Jessica,Dawson,Dalton Ltd,354.239.3253x65395,447.629.8036,jon22@mccullough-cooper.com,lshaffer@walter-lutz.com,https://shea.info/,Networking Event,On Hold,Out increase value.
6907,RfUB44r2a0,Joshua Rhodes,Eileen,Conway,Stark-Harvey,7454263725,001-396-912-8428x31589,dawn64@zimmerman.net,nancywebb@ho-parks.org,https://maddox-gamble.com/,Cold Call,Qualified,Rest thank pick quite set.
6908,FBxUnDBJcy,Anne Terrell,Anita,Boyle,Rivas-Hull,+1-748-490-3407x8636,647-616-8494x21482,caseykaren@krueger.net,mmckay@wyatt-bowers.org,http://arnold.com/,Cold Call,Negotiation,Environmental drive game on.
6909,pc5dQq8ZWr,Jeffery Richard,Brenda,Robbins,Barker-May,001-302-429-0224x0019,+1-309-301-5098x81934,kristineespinoza@garner.com,zwhitehead@keller-villanueva.com,https://liu.biz/,LinkedIn Outreach,Re-engagement,Year never author without professor avoid.
6910,zMdKkZHBo6,Beverly Gillespie,Tina,Collier,Wilkinson Group,001-710-229-6772x9457,(483)759-5794x6577,pfarley@hardin.com,etran@hull.biz,http://charles.com/,Retargeting Ads,Proposal Sent,Moment significant recognize head imagine.
6911,MlOsj8S2gu,Carolyn Walls,Alexandra,Ramsey,Beasley-Alvarez,8966459480,+1-752-569-0338,brentwalters@barrera-newman.org,stacy68+hopkinsbrittany@lane.com,https://farrell.com/,Facebook Ads,Contacted,Doctor approach wall our doctor newspaper.
6912,u3U03BuR8R,Rhonda Shields,Ashlee,Schultz,Frederick-Cummings,6673926687,765-356-2632x24014,moranichole@stuart.com,rose82@blair-pittman.com,https://www.dalton.biz/,Networking Event,Proposal Sent,Second sister feel physical.
6913,PEe2qUfjao,Wyatt Hatfield,Evelyn,Cortez,"Holloway, Lester and Carr",9654131786,845-782-8640x33463,qpittman@tucker-mccarty.com,pedrohanna@johnston.com,http://www.murphy.com/,LinkedIn Outreach,Negotiation,Blood close information others significant dinner.
6914,b3aAJmRZi6,April Pham,Anna,Holland,Richardson-Murillo,001-648-865-0864x872,964-977-2166,fowleranita@kidd-chan.biz,hgeorge@ramirez.com,http://www.bradley.com/,Facebook Ads,Disqualified,Enter house with room office true their.
6915,9w7gxYfNRG,Loretta Perkins,Geoffrey,Gutierrez,"Gardner, Combs and Marsh",(968)942-5190x05301,(328)878-6040,fernandodickerson@morales-golden.org,brooksalison@coffey.com,http://www.beltran-hodges.com/,Website Form,Contacted,They near ahead long from loss hot.
6916,Ccn7pQ9dBF,Eileen Hopkins,Joyce,Mathis,"Morris, Michael and Todd",+1-394-558-6127x8715,548.241.8738x300,joannamahoney@humphrey.com,blane@david.org,https://www.montoya.com/,Partner Program,Closed Won,Agreement research financial deep there.
6917,BsD7rjgmdy,Amy Marquez,Riley,Parker,"Joseph, Bautista and Ortega",(914)769-3517,+1-865-224-3795,simonpatrick@ponce.biz,reginald64@casey.biz,http://www.cline-padilla.biz/,Purchased List,On Hold,World explain book front paper mission.
6918,PhnunxrD9Z,Mallory Steele,Brooke,Vasquez,Davenport-Webb,592-387-1328,+1-296-436-5608x1571,gallagherrachel@esparza.com,jacksondorsey@howe.com,https://www.hartman.com/,Content Marketing,Negotiation,International statement both not analysis.
6919,M7gGT8c9Uc,Cathy Williams,Jordan,Mathis,Monroe-Hartman,(891)251-1979,675-786-8836,charlottepena@barajas-west.org,mikaylarose@frey.org,http://www.stein-cortez.com/,Google Ads,Negotiation,Story door start far language.
6920,LWMYYLCMgX,Daryl Hendrix,Cameron,V.,David LLC,676.692.6505x90406,(614)217-1487x66924,jasmin19@koch.com,angelawhitney+jbarajas@randolph.biz,https://landry.com/,Networking Event,New Lead,Him lay stage view old.
6921,Ye43wr88p6,Tony Moss,Lindsay,Leach,Walsh LLC,658.252.1956x1833,(875)820-5515,veronicayu@martinez.org,velasquezdave@sosa.com,http://www.morrow-carney.com/,Social Media,New Lead,Myself company hold woman be from partner generation.
6922,2UAq6FarGC,Kristina Cantrell,Haley,Rowe,"Hammond, Booth and Gregory",001-412-520-2371,+1-863-491-4287x496,suttonmakayla@richard-andrews.com,uwerner@williamson.com,https://www.stevens-floyd.com/,Website Form,Negotiation,Natural protect the teach sit mean opportunity.
6923,gQEszH6GAJ,Earl Mcknight,Hector,Wilcox,Jefferson Inc,+1-689-926-5748,+1-674-572-7251,ysimmons@bonilla.com,zhenderson@warner.net,http://www.walters.com/,Purchased List,On Hold,Husband senior son pick question reality career.
6924,5uxMfWu1PM,Cynthia Howell,Latoya,Kidd,Zhang-Wilson,001-969-371-3027x367,+1-587-494-8499x62519,isaac56@salazar.com,juliadurham@king.info,https://www.mcdonald.info/,Referral,Closed Lost,Accept great born always.
6925,hNBDfsX5Lw,Claire Glenn,Wayne,Duarte,"Costa, Douglas and Petty",376-220-8660,+1-772-212-3469x06663,andreawhitehead@flynn.com,ywest@stevenson.com,http://www.rowland.biz/,Website Form,Qualified,Model face for many as everything body before.
6926,YXnAnVQQZ6,Parker Gibson,Stuart,Barry,"Kerr, Mccarty and Paul",348.504.5822x792,(545)508-4797x776,gabriellephelps@alvarado.com,madison12@morrison-oneal.com,https://berry.com/,Website Form,Disqualified,Daughter manager trade early stop effort.
6927,eJcL6PJF5r,Frederick Harrison,Kelli,Vincent,"Cooley, Spencer and Mack",+1-985-667-6226x454,628-613-7950,nicholashensley@hanna-reeves.info,tnunez@caldwell-petersen.net,https://www.gomez-west.net/,LinkedIn Outreach,Qualified,Know audience either ever state number include.
6928,fNlre67UVk,Paul Humphrey,Penny,Mooney,Forbes-Ayers,(575)859-3477x307,893-383-5780x1379,sswanson+danny33@valenzuela.com,jean06@day.info,http://mercado.biz/,LinkedIn Outreach,Closed Lost,Board half small hour perform politics customer.
6929,kG6KDJbPAW,Howard Roberts,Summer,Haley,"Pittman, Reyes and Dickerson",862.810.6237x280,(581)853-7627x3787,peggygibbs@valencia-galvan.biz,faulknerariana@king.com,https://briggs-andrade.com/,Google Ads,Closed Lost,Chair thus create soldier back society both security.
6930,HhRnyFia4E,Shelby Oconnell,Luis,Stewart,"Sheppard, Fischer and Cox",3768206135,(607)574-8311x9781,fvaughn@green.biz,tina15@villarreal-duarte.org,http://www.newton-kennedy.com/,Direct Traffic,Qualified,Sometimes performance possible leader concern.
6931,3PkZXwlsZO,Jody Becker,Brian,Monroe,"Gaines, Serrano and Dyer",397.233.8862x983,764.461.3245x66281,keydarius@grant.net,gloverangel@baker-bartlett.net,https://www.bush-landry.info/,Social Media,Disqualified,Play all least million bag.
6932,raNgnNfhlC,Wesley Choi,Laura,Munoz,Melton-Romero,(500)635-4089,783-440-1791,vhayes@vang.com,logan30@knapp-reyes.com,http://cervantes.com/,Facebook Ads,Proposal Sent,Note that administration gas free.
6933,2y2sRZjMGX,Chris Frederick,Shelia,Dunlap,Anderson-Ray,+1-475-256-5479x29702,+1-477-538-2433x71681,glennholland@horn-barton.com,abryant@gay.biz,http://wu.com/,Chatbot,Negotiation,Also next floor set authority fill break buy.
6934,iBIKIFOcPJ,Oscar Crawford,Andre,Clarke,"Hays, Herman and Pace",001-657-332-5954x5057,001-316-524-6930x930,catherine33@carr.com,dcarrillo@barrett-hampton.com,http://ali-simpson.org/,Chatbot,On Hold,Support hear suggest direction listen success brother.
6935,mgf5RyDUk8,Alicia Gordon,Susan,Bush,Pitts and Sons,702.496.9782,(882)352-5680x66837,savannah03@colon.com,ldean@murphy.biz,https://www.benjamin-weber.info/,Direct Traffic,Disqualified,Son fall quite should war.
6936,neHXxzqWh9,John Kennedy,Joanne,Arroyo,Fischer-Becker,(354)420-7217x741,(404)528-8737,hopkinsronnie@day.com,ldillon@barr-calderon.com,http://www.cunningham.com/,Organic Search (SEO),Re-engagement,Early agent trip best on.
6937,hKPKhzdAmR,Mackenzie Boyd,Alisha,Dodson,"Dominguez, Yates and Norman",917-334-6356,+1-577-549-1774x4457,medinadakota@acevedo-sparks.com,jgallegos@zhang.com,https://www.estes.com/,Cold Email,Closed Won,War major happy seem.
6938,8HWXNMuWE4,Rodney Mckenzie,Cynthia,Roberson,Sparks-Villarreal,378-735-9953,(410)254-8080x9328,dayalexandra@powers.net,foleykristie@sims.biz,https://barnett.com/,Google Ads,Re-engagement,House right project build.
6939,GFFcx5YCaL,Jeanette Burke,Preston,Riley,Ashley-Hart,+1-690-753-8928x88309,461.560.9618x33626,dale41@dunlap.com,hicksbilly+dustin54@becker.net,https://marquez.com/,Cold Email,On Hold,Cup edge sell data.
